SlNo,imei,InfoType,Date Time,,F,Time,Validity,Latitude,Lat Direction,Longitude,Lng Direction,Speed,Course,Elevation,Acc,Battery,GSM,Version
23479,imei:865609029330026,tracker,18-06-2025 10.57,,F,105725,A,1254.8754,N,7738.3571,E,2,147,887.9,1,36,100,F1.7.3;
23480,imei:865609029330026,tracker,18-06-2025 10.57,,F,105726,A,1254.8754,N,7738.3571,E,4,208,887.9,1,36,100,F1.7.3;
23481,imei:865609029330026,tracker,18-06-2025 10.57,,F,105730,A,1254.8751,N,7738.3571,E,1,73,887.9,1,36,100,F1.7.3;
23482,imei:865609029330026,tracker,18-06-2025 10.57,,F,105731,A,1254.8751,N,7738.3571,E,3,193,887.9,1,38,100,F1.7.3;
23483,imei:865609029330026,tracker,18-06-2025 10.57,,F,105733,A,1254.8751,N,7738.3571,E,1,243,887.9,1,38,100,F1.7.3;
23484,imei:865609029330026,tracker,18-06-2025 10.57,,F,105734,A,1254.8751,N,7738.357,E,2,296,887.9,1,38,100,F1.7.3;
23485,imei:865609029330026,tracker,18-06-2025 10.57,,F,105735,A,1254.8751,N,7738.357,E,3,264,887.9,1,38,100,F1.7.3;
23486,imei:865609029330026,tracker,18-06-2025 10.57,,F,105738,A,1254.8751,N,7738.3568,E,2,234,887.9,1,36,100,F1.7.3;
23487,imei:865609029330026,tracker,18-06-2025 10.57,,F,105741,A,1254.8749,N,7738.3567,E,1,169,887.9,1,36,100,F1.7.3;
23488,imei:865609029330026,tracker,18-06-2025 10.57,,F,105744,A,1254.8749,N,7738.3567,E,2,96,887.9,1,36,100,F1.7.3;
23489,imei:865609029330026,tracker,18-06-2025 10.57,,F,105746,A,1254.8749,N,7738.3567,E,3,250,887.9,1,36,100,F1.7.3;
23490,imei:865609029330026,tracker,18-06-2025 10.57,,F,105747,A,1254.8749,N,7738.3567,E,4,200,887.9,1,36,100,F1.7.3;
23491,imei:865609029330026,tracker,18-06-2025 10.57,,F,105749,A,1254.8746,N,7738.3565,E,4,138,887.9,1,36,100,F1.7.3;
23492,imei:865609029330026,tracker,18-06-2025 10.57,,F,105751,A,1254.8746,N,7738.3567,E,2,104,887.9,1,36,100,F1.7.3;
23493,imei:865609029330026,tracker,18-06-2025 10.57,,F,105752,A,1254.8746,N,7738.3567,E,0,51,887.9,1,38,100,F1.7.3;
23494,imei:865609029330026,tracker,18-06-2025 10.57,,F,105753,A,1254.8746,N,7738.3567,E,2,229,887.9,1,38,100,F1.7.3;
23495,imei:865609029330026,tracker,18-06-2025 10.57,,F,105755,A,1254.8746,N,7738.3567,E,3,357,888,1,38,100,F1.7.3;
23496,imei:865609029330026,tracker,18-06-2025 10.57,,F,105756,A,1254.8746,N,7738.3567,E,2,262,888,1,38,100,F1.7.3;
23497,imei:865609029330026,tracker,18-06-2025 10.57,,F,105758,A,1254.8746,N,7738.3565,E,2,217,888,1,36,100,F1.7.3;
23498,imei:865609029330026,tracker,18-06-2025 10.57,,F,105759,A,1254.8746,N,7738.3565,E,2,166,888,1,36,100,F1.7.3;
23499,imei:865609029330026,tracker,18-06-2025 10.58,,F,105800,A,1254.8746,N,7738.3565,E,2,239,888,1,36,100,F1.7.3;
23500,imei:865609029330026,tracker,18-06-2025 10.58,,F,105801,A,1254.8746,N,7738.3564,E,3,288,888,1,36,100,F1.7.3;
23501,imei:865609029330026,tracker,18-06-2025 10.58,,F,105808,A,1254.8746,N,7738.3561,E,1,85,888.1,1,36,100,F1.7.3;
23502,imei:865609029330026,tracker,18-06-2025 10.58,,F,105809,A,1254.8746,N,7738.3561,E,1,284,888.1,1,38,100,F1.7.3;
23503,imei:865609029330026,tracker,18-06-2025 10.58,,F,105810,A,1254.8746,N,7738.3561,E,2,347,888.1,1,38,100,F1.7.3;
23504,imei:865609029330026,sleep,18-06-2025 10.58,,F,105810,A,1254.8746,N,7738.3561,E,2,347,888.1,0,38,100,F1.7.3;
23505,imei:865609029388685,tracker,18-06-2025 10.59,,F,105904,A,1259.1294,N,7733.1775,E,9,285,940.8,1,81,70,F1.7.3;
23506,imei:865609029388685,tracker,18-06-2025 10.59,,F,105905,A,1259.1294,N,7733.1773,E,12,335,940.5,1,81,76,F1.7.3;
23507,imei:865609029388685,tracker,18-06-2025 10.59,,F,105907,A,1259.1294,N,7733.1772,E,5,46,940.1,1,81,76,F1.7.3;
23508,imei:865609029388685,tracker,18-06-2025 10.59,,F,105908,A,1259.1294,N,7733.1772,E,2,319,939.9,1,81,76,F1.7.3;
23509,imei:865609029388685,tracker,18-06-2025 10.59,,F,105909,A,1259.1294,N,7733.1775,E,4,120,940,1,63,76,F1.7.3;
23510,imei:865609029388685,tracker,18-06-2025 10.59,,F,105910,A,1259.1292,N,7733.1775,E,7,51,940,1,63,76,F1.7.3;
23511,imei:865609029388685,tracker,18-06-2025 10.59,,F,105911,A,1259.1294,N,7733.1775,E,6,358,940,1,63,76,F1.7.3;
23512,imei:865609029388685,tracker,18-06-2025 10.59,,F,105912,A,1259.1294,N,7733.1778,E,8,232,940,1,80,76,F1.7.3;
23513,imei:865609029388685,tracker,18-06-2025 10.59,,F,105913,A,1259.1294,N,7733.1778,E,7,15,940,1,80,76,F1.7.3;
23514,imei:865609029388685,tracker,18-06-2025 10.59,,F,105914,A,1259.1294,N,7733.1779,E,4,342,939.9,1,80,76,F1.7.3;
23515,imei:865609029388685,tracker,18-06-2025 10.59,,F,105916,A,1259.1297,N,7733.1778,E,5,210,939.9,1,80,76,F1.7.3;
23516,imei:865609029388685,tracker,18-06-2025 10.59,,F,105918,A,1259.1296,N,7733.1775,E,20,260,939.9,1,80,76,F1.7.3;
23517,imei:865609029388685,tracker,18-06-2025 10.59,,F,105919,A,1259.1294,N,7733.1793,E,5,290,939.4,1,55,76,F1.7.3;
23518,imei:865609029388685,tracker,18-06-2025 10.59,,F,105920,A,1259.1289,N,7733.1799,E,1,184,939.6,1,55,76,F1.7.3;
23519,imei:865609029388685,tracker,18-06-2025 10.59,,F,105921,A,1259.1283,N,7733.1806,E,2,299,940.1,1,55,76,F1.7.3;
23520,imei:865609029388685,tracker,18-06-2025 10.59,,F,105922,A,1259.1281,N,7733.1812,E,13,96,940.4,1,80,76,F1.7.3;
23521,imei:865609029388685,tracker,18-06-2025 10.59,,F,105924,A,1259.1283,N,7733.1842,E,9,64,939.8,1,80,76,F1.7.3;
23522,imei:865609029388685,tracker,18-06-2025 10.59,,F,105925,A,1259.1276,N,7733.185,E,6,97,940.1,1,80,76,F1.7.3;
23523,imei:865609029388685,tracker,18-06-2025 10.59,,F,105929,A,1259.127,N,7733.186,E,8,13,940.6,1,66,83,F1.7.3;
23524,imei:865609029388685,tracker,18-06-2025 10.59,,F,105931,A,1259.1272,N,7733.1862,E,2,79,940.6,1,80,83,F1.7.3;
23525,imei:865609029388685,tracker,18-06-2025 10.59,,F,105932,A,1259.1272,N,7733.1862,E,3,143,940.6,1,80,83,F1.7.3;
23526,imei:865609029388685,tracker,18-06-2025 10.59,,F,105935,A,1259.127,N,7733.1863,E,3,113,940.5,1,80,83,F1.7.3;
23527,imei:865609029388685,tracker,18-06-2025 10.59,,F,105938,A,1259.127,N,7733.1864,E,3,53,940.4,1,63,83,F1.7.3;
23528,imei:865609029388685,tracker,18-06-2025 10.59,,F,105940,A,1259.127,N,7733.1866,E,2,102,940.4,1,80,80,F1.7.3;
23529,imei:865609029388685,tracker,18-06-2025 10.59,,F,105948,A,1259.127,N,7733.187,E,5,57,940.3,1,80,80,F1.7.3;
23530,imei:865609029388685,tracker,18-06-2025 10.59,,F,105951,A,1259.127,N,7733.1873,E,5,102,940.3,1,80,80,F1.7.3;
23531,imei:865609029388685,tracker,18-06-2025 10.59,,F,105955,A,1259.127,N,7733.1879,E,5,68,940.3,1,80,86,F1.7.3;
23532,imei:865609029388685,tracker,18-06-2025 11.00,,F,110003,A,1259.127,N,7733.1887,E,5,125,940.2,1,80,86,F1.7.3;
23533,imei:865609029388685,tracker,18-06-2025 11.00,,F,110007,A,1259.127,N,7733.189,E,7,90,940.2,1,80,80,F1.7.3;
23534,imei:865609029388685,tracker,18-06-2025 11.00,,F,110009,A,1259.1269,N,7733.1893,E,7,127,940.2,1,80,80,F1.7.3;
23535,imei:865609029388685,sleep,18-06-2025 11.00,,F,110020,A,1259.1261,N,7733.1914,E,13,113,940.1,0,69,80,F1.7.3;
23536,imei:865609029388685,tracker,18-06-2025 11.00,,F,110026,A,1259.1262,N,7733.1917,E,3,163,940,1,81,66,F1.7.3;
23537,imei:865609029388685,tracker,18-06-2025 11.00,,F,110028,A,1259.1259,N,7733.1917,E,2,255,940,1,80,66,F1.7.3;
23538,imei:865609029388685,tracker,18-06-2025 11.00,,F,110030,A,1259.1261,N,7733.1917,E,6,17,940,1,80,66,F1.7.3;
23539,imei:865609029388685,tracker,18-06-2025 11.01,,F,110120,A,1259.1134,N,7733.1683,E,12,234,909.7,1,80,50,F1.7.3;
23540,imei:865609029388685,tracker,18-06-2025 11.01,,F,110123,A,1259.1142,N,7733.1664,E,3,309,907.3,1,81,50,F1.7.3;
23541,imei:865609029388685,tracker,18-06-2025 11.01,,F,110125,A,1259.1142,N,7733.1664,E,7,147,906.4,1,80,50,F1.7.3;
23542,imei:865609029388685,tracker,18-06-2025 11.01,,F,110130,A,1259.1151,N,7733.1671,E,8,106,904.1,1,55,73,F1.7.3;
23543,imei:865609029388685,tracker,18-06-2025 11.01,,F,110131,A,1259.1151,N,7733.167,E,2,142,903.6,1,80,73,F1.7.3;
23544,imei:865609029388685,tracker,18-06-2025 11.01,,F,110135,A,1259.1153,N,7733.1673,E,7,203,903.1,1,80,73,F1.7.3;
23545,imei:865609029388685,tracker,18-06-2025 11.01,,F,110137,A,1259.1151,N,7733.1671,E,11,122,903.1,1,80,73,F1.7.3;
23546,imei:865609029388685,tracker,18-06-2025 11.01,,F,110140,A,1259.1153,N,7733.1673,E,1,326,902.5,1,80,70,F1.7.3;
23547,imei:865609029388685,tracker,18-06-2025 11.01,,F,110141,A,1259.1156,N,7733.1674,E,5,162,902.3,1,80,70,F1.7.3;
23548,imei:865609029388685,tracker,18-06-2025 11.01,,F,110143,A,1259.1158,N,7733.1681,E,16,129,903,1,80,70,F1.7.3;
23549,imei:865609029388685,tracker,18-06-2025 11.01,,F,110145,A,1259.1159,N,7733.1684,E,5,84,903.2,1,80,70,F1.7.3;
23550,imei:865609029388685,tracker,18-06-2025 11.01,,F,110147,A,1259.1156,N,7733.1684,E,20,161,903.2,1,80,70,F1.7.3;
23551,imei:865609029388685,tracker,18-06-2025 11.01,,F,110152,A,1259.115,N,7733.1698,E,21,122,903.5,1,80,70,F1.7.3;
23552,imei:865609029388685,tracker,18-06-2025 11.01,,F,110155,A,1259.1147,N,7733.1698,E,5,160,904,1,80,70,F1.7.3;
23553,imei:865609029388685,tracker,18-06-2025 11.02,,F,110201,A,1259.1142,N,7733.1698,E,2,230,904.4,1,80,70,F1.7.3;
23554,imei:865609029388685,tracker,18-06-2025 11.02,,F,110202,A,1259.1142,N,7733.1698,E,4,185,904.5,1,80,73,F1.7.3;
23555,imei:865609029388685,tracker,18-06-2025 11.02,,F,110204,A,1259.114,N,7733.1698,E,3,152,904.5,1,80,73,F1.7.3;
23556,imei:865609029388685,tracker,18-06-2025 11.02,,F,110205,A,1259.114,N,7733.1698,E,4,104,904.5,1,80,73,F1.7.3;
23557,imei:865609029388685,tracker,18-06-2025 11.02,,F,110208,A,1259.1142,N,7733.1704,E,4,67,904.9,1,80,76,F1.7.3;
23558,imei:865609029388685,tracker,18-06-2025 11.02,,F,110214,A,1259.1145,N,7733.1708,E,3,145,905.3,1,80,76,F1.7.3;
23559,imei:865609029388685,tracker,18-06-2025 11.02,,F,110215,A,1259.1143,N,7733.1708,E,3,177,905.4,1,80,76,F1.7.3;
23560,imei:865609029388685,tracker,18-06-2025 11.02,,F,110220,A,1259.1148,N,7733.1714,E,2,134,905.6,1,80,73,F1.7.3;
23561,imei:865609029388685,tracker,18-06-2025 11.02,,F,110221,A,1259.1148,N,7733.1714,E,2,164,905.6,1,80,73,F1.7.3;
23562,imei:865609029388685,tracker,18-06-2025 11.02,,F,110222,A,1259.1148,N,7733.1714,E,3,200,905.7,1,80,73,F1.7.3;
23563,imei:865609029388685,tracker,18-06-2025 11.02,,F,110225,A,1259.1145,N,7733.1717,E,4,231,906,1,80,73,F1.7.3;
23564,imei:865609029388685,tracker,18-06-2025 11.02,,F,110228,A,1259.1137,N,7733.1728,E,5,199,907,1,80,73,F1.7.3;
23565,imei:865609029388685,tracker,18-06-2025 11.02,,F,110229,A,1259.1139,N,7733.1731,E,2,68,907.3,1,80,73,F1.7.3;
23566,imei:865609029388685,tracker,18-06-2025 11.02,,F,110232,A,1259.1132,N,7733.1732,E,8,194,907.9,1,80,73,F1.7.3;
23567,imei:865609029388685,tracker,18-06-2025 11.02,,F,110233,A,1259.1129,N,7733.1731,E,15,237,908.2,1,80,73,F1.7.3;
23568,imei:865609029388685,tracker,18-06-2025 11.02,,F,110237,A,1259.1126,N,7733.1724,E,21,283,909.6,1,63,73,F1.7.3;
23569,imei:865609029388685,tracker,18-06-2025 11.02,,F,110242,A,1259.1148,N,7733.1745,E,16,318,913.1,1,80,73,F1.7.3;
23570,imei:865609029388685,tracker,18-06-2025 11.02,,F,110251,A,1259.12,N,7733.1803,E,6,230,920.7,1,80,73,F1.7.3;
23571,imei:865609029388685,tracker,18-06-2025 11.03,,F,110302,A,1259.117,N,7733.1813,E,27,200,926.6,1,80,73,F1.7.3;
23572,imei:865609029388685,tracker,18-06-2025 11.03,,F,110320,A,1259.1107,N,7733.1819,E,13,164,930.4,1,80,73,F1.7.3;
23573,imei:865609029388685,tracker,18-06-2025 11.03,,F,110329,A,1259.1075,N,7733.1827,E,3,195,933.9,1,80,73,F1.7.3;
23574,imei:865609029388685,tracker,18-06-2025 11.03,,F,110335,A,1259.1064,N,7733.1822,E,5,249,934.2,1,80,73,F1.7.3;
23575,imei:865609029388685,tracker,18-06-2025 11.03,,F,110338,A,1259.1064,N,7733.1819,E,3,282,934.2,1,80,66,F1.7.3;
23576,imei:865609029388685,tracker,18-06-2025 11.03,,F,110341,A,1259.1063,N,7733.1819,E,3,153,934.1,1,55,66,F1.7.3;
23577,imei:865609029388685,tracker,18-06-2025 11.03,,F,110344,A,1259.1061,N,7733.182,E,3,276,934.1,1,80,66,F1.7.3;
23578,imei:865609029388685,tracker,18-06-2025 11.03,,F,110345,A,1259.1061,N,7733.1819,E,3,315,934.1,1,80,66,F1.7.3;
23579,imei:865609029388685,tracker,18-06-2025 11.03,,F,110347,A,1259.1063,N,7733.1819,E,7,277,934.1,1,80,66,F1.7.3;
23580,imei:865609029388685,tracker,18-06-2025 11.03,,F,110350,A,1259.1063,N,7733.1816,E,1,246,934.2,1,41,66,F1.7.3;
23581,imei:865609029388685,tracker,18-06-2025 11.03,,F,110352,A,1259.1063,N,7733.1816,E,5,198,934.2,1,77,66,F1.7.3;
23582,imei:865609029388685,tracker,18-06-2025 11.03,,F,110357,A,1259.1058,N,7733.1813,E,7,263,934.2,1,80,70,F1.7.3;
23583,imei:865609029388685,tracker,18-06-2025 11.04,,F,110402,A,1259.1053,N,7733.1809,E,7,215,934.2,1,80,70,F1.7.3;
23584,imei:865609029388685,tracker,18-06-2025 11.04,,F,110421,A,1259.1025,N,7733.1803,E,4,272,934.6,1,80,70,F1.7.3;
23585,imei:865609029388685,tracker,18-06-2025 11.04,,F,110423,A,1259.1026,N,7733.1802,E,2,303,934.6,1,80,63,F1.7.3;
23586,imei:865609029388685,tracker,18-06-2025 11.04,,F,110424,A,1259.1026,N,7733.1802,E,0,106,934.6,1,80,63,F1.7.3;
23587,imei:865609029388685,tracker,18-06-2025 11.04,,F,110425,A,1259.1026,N,7733.1802,E,3,20,934.6,1,80,63,F1.7.3;
23588,imei:865609029388685,tracker,18-06-2025 11.04,,F,110426,A,1259.1026,N,7733.1803,E,6,85,934.6,1,80,63,F1.7.3;
23589,imei:865609029388685,tracker,18-06-2025 11.04,,F,110427,A,1259.1026,N,7733.1803,E,5,173,934.6,1,80,63,F1.7.3;
23590,imei:865609029388685,sleep,18-06-2025 11.04,,F,110430,A,1259.1023,N,7733.1803,E,4,187,934.6,0,80,63,F1.7.3;
23591,imei:865609029330026,tracker,18-06-2025 11.10,,F,111024,A,1254.8752,N,7738.3557,E,0,359,889.5,1,38,100,F1.7.3;
23592,imei:865609029330026,tracker,18-06-2025 11.10,,F,111025,A,1254.8752,N,7738.3557,E,0,182,889.5,1,38,100,F1.7.3;
23593,imei:865609029330026,tracker,18-06-2025 11.10,,F,111026,A,1254.8752,N,7738.3557,E,0,19,889.5,1,38,100,F1.7.3;
23594,imei:865609029330026,tracker,18-06-2025 11.10,,F,111027,A,1254.8752,N,7738.3557,E,0,238,889.5,1,38,100,F1.7.3;
23595,imei:865609029330026,tracker,18-06-2025 11.10,,F,111035,A,1254.8838,N,7738.3565,E,23,145,889,1,36,100,F1.7.3;
23596,imei:865609029330026,tracker,18-06-2025 11.10,,F,111037,A,1254.8808,N,7738.356,E,6,22,889.4,1,36,100,F1.7.3;
23597,imei:865609029330026,tracker,18-06-2025 11.10,,F,111038,A,1254.8808,N,7738.3565,E,2,348,889.4,1,36,100,F1.7.3;
23598,imei:865609029330026,tracker,18-06-2025 11.10,,F,111039,A,1254.8811,N,7738.3565,E,1,162,889.3,1,38,100,F1.7.3;
23599,imei:865609029330026,tracker,18-06-2025 11.10,,F,111040,A,1254.8805,N,7738.3568,E,3,123,889.3,1,38,100,F1.7.3;
23600,imei:865609029330026,tracker,18-06-2025 11.10,,F,111042,A,1254.8803,N,7738.3567,E,2,203,889.4,1,36,80,F1.7.3;
23601,imei:865609029330026,tracker,18-06-2025 11.10,,F,111043,A,1254.8801,N,7738.3568,E,1,136,889.4,1,36,80,F1.7.3;
23602,imei:865609029330026,tracker,18-06-2025 11.10,,F,111046,A,1254.88,N,7738.3567,E,3,337,889.4,1,36,80,F1.7.3;
23603,imei:865609029330026,tracker,18-06-2025 11.10,,F,111049,A,1254.8801,N,7738.3564,E,3,298,889.4,1,36,80,F1.7.3;
23604,imei:865609029330026,tracker,18-06-2025 11.10,,F,111055,A,1254.8803,N,7738.3547,E,11,268,889.4,1,36,66,F1.7.3;
23605,imei:865609029330026,tracker,18-06-2025 11.11,,F,111103,A,1254.8792,N,7738.3534,E,13,231,889.4,1,38,66,F1.7.3;
23606,imei:865609029330026,tracker,18-06-2025 11.11,,F,111132,A,1254.8762,N,7738.3523,E,6,201,889.5,1,38,66,F1.7.3;
23607,imei:865609029330026,tracker,18-06-2025 11.11,,F,111138,A,1254.8754,N,7738.3541,E,6,171,889.5,1,38,50,F1.7.3;
23608,imei:865609029330026,sleep,00/00/00 00:00,,F,111205,V,1254.8754,N,7738.3541,E,6,171,889.5,0,38,53,F1.7.3;
23609,imei:865609029388685,tracker,18-06-2025 11.12,,F,111237,A,1258.4327,N,7733.1089,E,91,141,876.2,1,80,83,F1.7.3;
23610,imei:865609029388685,tracker,18-06-2025 11.13,,F,111307,A,1258.4177,N,7733.1158,E,46,223,873.4,1,80,70,F1.7.3;
23611,imei:865609029388685,tracker,00/00/00 00:00,,F,111417,V,1258.409,N,7733.1093,E,54,214,873.2,1,80,100,F1.7.3;
23612,imei:865609029388685,tracker,00/00/00 00:00,,F,111527,V,1258.409,N,7733.1093,E,54,214,873.2,1,80,73,F1.7.3;
23613,imei:865609029388685,tracker,00/00/00 00:00,,F,111637,V,1258.409,N,7733.1093,E,54,214,873.2,1,80,100,F1.7.3;
23614,imei:865609029388685,tracker,00/00/00 00:00,,F,111747,V,1258.409,N,7733.1093,E,54,214,873.2,1,80,100,F1.7.3;
23615,imei:865609029388685,tracker,18-06-2025 11.17,,F,111749,A,1258.4403,N,7733.0745,E,18,53,881.1,1,80,100,F1.7.3;
23616,imei:865609029388685,tracker,18-06-2025 11.17,,F,111750,A,1258.4403,N,7733.0746,E,17,94,880.6,1,74,100,F1.7.3;
23617,imei:865609029388685,tracker,18-06-2025 11.17,,F,111751,A,1258.4394,N,7733.0749,E,25,126,879.7,1,74,100,F1.7.3;
23618,imei:865609029388685,tracker,18-06-2025 11.17,,F,111753,A,1258.4375,N,7733.0755,E,33,158,877.4,1,74,100,F1.7.3;
23619,imei:865609029388685,tracker,18-06-2025 11.18,,F,111804,A,1258.4413,N,7733.079,E,51,121,897.7,1,77,100,F1.7.3;
23620,imei:865609029388685,tracker,18-06-2025 11.18,,F,111812,A,1258.4367,N,7733.0842,E,14,159,895.2,1,80,100,F1.7.3;
23621,imei:865609029388685,tracker,18-06-2025 11.18,,F,111816,A,1258.4357,N,7733.0853,E,22,125,894.8,1,80,100,F1.7.3;
23622,imei:865609029388685,tracker,18-06-2025 11.18,,F,111824,A,1258.4324,N,7733.088,E,17,242,891.9,1,80,100,F1.7.3;
23623,imei:865609029388685,tracker,18-06-2025 11.18,,F,111833,A,1258.4286,N,7733.0893,E,25,197,890.9,1,80,100,F1.7.3;
23624,imei:865609029388685,tracker,18-06-2025 11.18,,F,111836,A,1258.4278,N,7733.0915,E,20,166,892.6,1,80,100,F1.7.3;
23625,imei:865609029388685,tracker,18-06-2025 11.18,,F,111844,A,1258.4275,N,7733.0951,E,14,42,894.4,1,71,100,F1.7.3;
23626,imei:865609029388685,tracker,18-06-2025 11.18,,F,111850,A,1258.4267,N,7733.0949,E,19,214,893,1,80,100,F1.7.3;
23627,imei:865609029388685,tracker,00/00/00 00:00,,F,112000,V,1258.4218,N,7733.0866,E,43,243,892.1,1,80,53,F1.7.3;
23628,imei:865609029388685,tracker,18-06-2025 11.20,,F,112021,A,1258.4365,N,7733.0816,E,22,60,917.5,1,80,26,F1.7.3;
23629,imei:865609029388685,tracker,18-06-2025 11.20,,F,112051,A,1258.4232,N,7733.0931,E,20,93,872.1,1,80,100,F1.7.3;
23630,imei:865609029388685,tracker,18-06-2025 11.21,,F,112104,A,1258.421,N,7733.0964,E,12,147,873.4,1,80,100,F1.7.3;
23631,imei:865609029388685,tracker,18-06-2025 11.21,,F,112135,A,1258.418,N,7733.0988,E,10,107,875.8,1,80,100,F1.7.3;
23632,imei:865609029388685,tracker,18-06-2025 11.21,,F,112140,A,1258.4169,N,7733.0989,E,14,268,877.2,1,80,100,F1.7.3;
23633,imei:865609029388685,tracker,18-06-2025 11.21,,F,112145,A,1258.4162,N,7733.0991,E,14,46,878.1,1,80,100,F1.7.3;
23634,imei:865609029388685,tracker,18-06-2025 11.21,,F,112150,A,1258.4145,N,7733.0999,E,9,76,878.9,1,80,100,F1.7.3;
23635,imei:865609029388685,tracker,18-06-2025 11.22,,F,112227,A,1258.4167,N,7733.0976,E,23,266,878.2,1,80,100,F1.7.3;
23636,imei:865609029388685,tracker,18-06-2025 11.22,,F,112241,A,1258.4215,N,7733.0991,E,12,66,877.7,1,80,100,F1.7.3;
23637,imei:865609029388685,tracker,18-06-2025 11.22,,F,112256,A,1258.4234,N,7733.1042,E,18,102,874.5,1,80,100,F1.7.3;
23638,imei:865609029388685,tracker,18-06-2025 11.23,,F,112301,A,1258.421,N,7733.1059,E,68,145,872.3,1,80,100,F1.7.3;
23639,imei:865609029388685,tracker,18-06-2025 11.23,,F,112315,A,1258.4226,N,7733.1038,E,11,296,870.5,1,77,100,F1.7.3;
23640,imei:865609029388685,tracker,18-06-2025 11.23,,F,112354,A,1258.4193,N,7733.1005,E,11,255,872,1,80,100,F1.7.3;
23641,imei:865609029388685,sleep,18-06-2025 11.24,,F,112402,A,1258.4175,N,7733.0992,E,8,255,872.4,0,80,100,F1.7.3;
23642,imei:865609029330026,sleep,18-06-2025 11.29,,F,112906,A,1254.8808,N,7738.3598,E,22,171,887.7,0,38,63,F1.7.3;
23643,imei:865609029388685,sleep,18-06-2025 11.33,,F,113303,A,1258.4161,N,7733.0995,E,0,296,875.9,0,80,100,F1.7.3;
23644,imei:865609029388685,sleep,18-06-2025 11.42,,F,114203,A,1258.4183,N,7733.1059,E,4,51,879.7,0,77,100,F1.7.3;
23645,imei:865609029330026,sleep,18-06-2025 11.46,,F,114607,A,1254.886,N,7738.3537,E,14,305,873.9,0,38,66,F1.7.3;
23646,imei:865609029388685,tracker,18-06-2025 11.46,,F,114643,A,1258.4199,N,7733.1048,E,2,326,874.5,1,77,100,F1.7.3;
23647,imei:865609029388685,tracker,18-06-2025 11.47,,F,114720,A,1258.4205,N,7733.1057,E,12,77,874.2,1,74,100,F1.7.3;
23648,imei:865609029388685,tracker,18-06-2025 11.47,,F,114742,A,1258.4196,N,7733.1077,E,11,225,873.7,1,77,100,F1.7.3;
23649,imei:865609029388685,tracker,18-06-2025 11.47,,F,114755,A,1258.4199,N,7733.1065,E,11,267,874.2,1,74,100,F1.7.3;
23650,imei:865609029388685,sleep,18-06-2025 11.48,,F,114826,A,1258.4161,N,7733.1025,E,4,282,873.5,0,71,100,F1.7.3;
23651,imei:865609029388685,sleep,18-06-2025 11.58,,F,115827,A,1258.418,N,7733.1008,E,7,285,871.8,0,74,100,F1.7.3;
23652,imei:865609029388685,tracker,18-06-2025 11.58,,F,115840,A,1258.4181,N,7733.1003,E,21,108,871.8,1,74,100,F1.7.3;
23653,imei:865609029388685,tracker,18-06-2025 11.58,,F,115855,A,1258.4162,N,7733.1022,E,11,294,871.3,1,74,100,F1.7.3;
23654,imei:865609029388685,tracker,18-06-2025 11.59,,F,115907,A,1258.4177,N,7733.1015,E,14,329,871,1,74,100,F1.7.3;
23655,imei:865609029388685,tracker,18-06-2025 11.59,,F,115925,A,1258.4175,N,7733.1018,E,11,88,870.7,1,74,100,F1.7.3;
23656,imei:865609029388685,tracker,18-06-2025 12.00,,F,120005,A,1258.4134,N,7733.1021,E,11,194,870.5,1,74,100,F1.7.3;
23657,imei:865609029388685,sleep,18-06-2025 12.00,,F,120020,A,1258.408,N,7733.1032,E,6,187,869.7,0,74,100,F1.7.3;
23658,imei:865609029330026,sleep,00/00/00 00:00,,F,120308,V,1254.8798,N,7738.3538,E,4,205,876.5,0,36,50,F1.7.3;
23659,imei:865609029330026,tracker,00/00/00 00:00,,F,120624,V,1254.8798,N,7738.3538,E,4,205,876.5,1,36,56,F1.7.3;
23660,imei:865609029330026,sleep,00/00/00 00:00,,F,120724,V,1254.8798,N,7738.3538,E,4,205,876.5,0,36,60,F1.7.3;
23661,imei:865609029388685,sleep,18-06-2025 12.10,,F,121021,A,1258.408,N,7733.0971,E,4,145,867.6,0,74,100,F1.7.3;
23662,imei:865609029330026,tracker,00/00/00 00:00,,F,121110,V,1254.8798,N,7738.3538,E,4,205,876.5,1,36,50,F1.7.3;
23663,imei:865609029330026,sleep,00/00/00 00:00,,F,121210,V,1254.8798,N,7738.3538,E,4,205,876.5,0,36,60,F1.7.3;
23664,imei:865609029388685,sleep,18-06-2025 12.20,,F,122022,A,1258.4018,N,7733.0968,E,6,168,884.2,0,74,100,F1.7.3;
23665,imei:865609029330026,tracker,00/00/00 00:00,,F,122121,V,1254.8798,N,7738.3538,E,4,205,876.5,1,36,60,F1.7.3;
23666,imei:865609029330026,sleep,00/00/00 00:00,,F,122221,V,1254.8798,N,7738.3538,E,4,205,876.5,0,36,53,F1.7.3;
23667,imei:865609029388685,sleep,18-06-2025 12.30,,F,123023,A,1258.4039,N,7733.0994,E,5,326,892.9,0,73,100,F1.7.3;
23668,imei:865609029330026,sleep,00/00/00 00:00,,F,123922,V,1254.8798,N,7738.3538,E,4,205,876.5,0,36,50,F1.7.3;
23669,imei:865609029388685,tracker,18-06-2025 12.39,,F,123950,A,1258.4183,N,7733.0979,E,2,257,898.4,1,71,100,F1.7.3;
23670,imei:865609029388685,tracker,18-06-2025 12.40,,F,124048,A,1258.4213,N,7733.0984,E,17,346,899.7,1,71,100,F1.7.3;
